mieloma múltiple en estadio III		5f1da16016ce3|-	sementity/class=instance@type=Top>Cancer
mielomatosis		5f1da16c5bdf4|-	sementity/class=instance@type=Top>Cancer
mielopoyesis anormal transitoria		5f1da18ae2600|-	sementity/class=instance@type=Top>Cancer
miembro 10A de la superfamilia de receptores del factor de necrosis tumoral		5f1da19d60717|-	sementity/class=instance@type=Top>CancerTreatment
miembro 10B de la superfamilia de receptores del factor de necrosis tumoral		5f1da1b1831e5|-	sementity/class=instance@type=Top>CancerTreatment
mifamurtida		5f1da1c00bfe0|-	sementity/class=instance@type=Top>CancerTreatment
Mifeprex		5f1da1cc3b12e|-	sementity/class=instance@type=Top>Drug
mifepristona		5f1da1d839987|-	sementity/class=instance@type=Top>Drug
milatuzumab		5f1da1e3f0afc|-	sementity/class=instance@type=Top>CancerTreatment
minociclina EDTA		5f1da29fa0f75|-	sementity/class=instance@type=Top>Drug
miocarditis		5f1da2b06c0c4|-	sementity/class=instance@type=Top>Disease
miometrio		5f1da2c48e51a|-	sementity/class=instance@type=Top>BodyPart
miopericitoma		5f1da2d85588d|-	sementity/class=instance@type=Top>Cancer
mirtazapina		5f1da2e4ad6f2|-	sementity/class=instance@type=Top>Drug
misoprostol		5f1da2f0bb19e|-	sementity/class=instance@type=Top>CancerTreatment
Mithracin		5f1da2fbd1772|-	sementity/class=instance@type=Top>CancerTreatment
mitolactol		5f1da30a2f286|-	sementity/class=instance@type=Top>CancerTreatment
mitomicina		5f1da31482139|-	sementity/class=instance@type=Top>CancerTreatment
mitotano		5f1da3253455f|-	sementity/class=instance@type=Top>CancerTreatment
mitramicina		5f1da33011cf2|-	sementity/class=instance@type=Top>CancerTreatment
mixofibrosarcoma		5f1da33a0a208|-	sementity/class=instance@type=Top>Cancer
MK-0646		5f1da37a73a56|-	sementity/class=instance@type=Top>CancerTreatment
MK0752		5f1da387a23fc|-	sementity/class=instance@type=Top>CancerTreatment
MLN1202		5f1da39638549|-	sementity/class=instance@type=Top>Drug
MLN2704		5f1da3a0b0d59|-	sementity/class=instance@type=Top>CancerTreatment
MLN518		5f1da3abf0e5e|-	sementity/class=instance@type=Top>CancerTreatment
MLN591DM1		5f1da3b6a397c|-	sementity/class=instance@type=Top>CancerTreatment
MOAB Ch14.18		5f1da3c62ff4a|-	sementity/class=instance@type=Top>CancerTreatment
MoAb HuM195		5f1da3d112fbc|-	sementity/class=instance@type=Top>CancerTreatment
mocetinostat		5f1da3dcd531c|-	sementity/class=instance@type=Top>CancerTreatment
modafinilo		5f1da3ec163a6|-	sementity/class=instance@type=Top>CancerTreatment
mogamulizumab		5f1da414203b2|-	sementity/class=instance@type=Top>CancerTreatment
mola hidatiforme		5f1da42e4dd9e|-	sementity/class=instance@type=Top>Cancer
mola hidatiforme invasora		5f1da43a52468|-	sementity/class=instance@type=Top>Cancer
monohidrato de tosilato de niraparib		5f1da44e2b292|-	sementity/class=instance@type=Top>CancerTreatment
montelukast sódico		5f1da46148326|-	sementity/class=instance@type=Top>Drug
MOPP		5f1da46f6f63a|-	sementity/class=instance@type=Top>CancerTreatment
MORAb-009		5f1da47e704c4|-	sementity/class=instance@type=Top>CancerTreatment
motexafin lutetium		5f1da49017f7b|-	sementity/class=instance@type=Top>CancerTreatment
moxetumomab pasudotox		5f1da49fc2ae6|-	sementity/class=instance@type=Top>CancerTreatment
Mozobil		5f1da51b6b669|-	sementity/class=instance@type=Top>CancerTreatment
MP470		5f1da523b2be1|-	sementity/class=instance@type=Top>CancerTreatment
MS 209		5f1da53122db3|-	sementity/class=instance@type=Top>CancerTreatment
MS-275		5f1da53bd7ed4|-	sementity/class=instance@type=Top>CancerTreatment
MS-NHA		5f1da54d4b434|-	sementity/class=instance@type=Top>Disease
MSA		5f1da56182ddf|-	sementity/class=instance@type=Top>Disease
MSA		5f1da5bc35df6|-	sementity/class=instance@type=Top>Disease
MSRE		5f1da5c93882f|-	sementity/class=instance@type=Top>Drug
MSSE		5f1da5d4b1ebe|-	sementity/class=instance@type=Top>Disease
MTX		5f1da5e560455|-	sementity/class=instance@type=Top>CancerTreatment
mucosa labial		5f1da5ff1e7e1|-	sementity/class=instance@type=Top>BodyPart
mucosa yugal		5f1da60d0389a|-	sementity/class=instance@type=Top>BodyPart
muJ591		5f1da627b6b6c|-	sementity/class=instance@type=Top>CancerDetection
MultiHance		5f1da6380e259|-	sementity/class=instance@type=Top>CancerDetection
muramil tripéptido fosfatidiletanolamina		5f1da64c2131d|-	sementity/class=instance@type=Top>CancerTreatment
Mustargen		5f1da661d00ee|-	sementity/class=instance@type=Top>CancerTreatment
mutación BRAFV600E		5f1da6767fcb7|-	sementity/class=instance@type=Top>CancerDetection
mutación en gen de predisposición al cáncer		5f1da68904841|-	sementity/class=instance@type=Top>CancerDetection
mutación en gen de susceptibilidad al cáncer		5f1da699929f4|-	sementity/class=instance@type=Top>CancerDetection
MVAC		5f1da6abef536|-	sementity/class=instance@type=Top>CancerTreatment
Mvasi		5f1da6b8da77b|-	sementity/class=instance@type=Top>CancerTreatment
Myleran		5f1da6c6e06ce|-	sementity/class=instance@type=Top>CancerTreatment
Mylotarg		5f1da6d9c014a|-	sementity/class=instance@type=Top>CancerTreatment
N-acetilcisteína		5f1daaaab3ea5|-	sementity/class=instance@type=Top>Drug
N-acetildinalina		5f1daab37cd65|-	sementity/class=instance@type=Top>CancerTreatment
N-acetilo-L-cisteína		5f1daac71120b|-	sementity/class=instance@type=Top>Drug
N-benzoilo-estaurosporina		5f1daad312634|-	sementity/class=instance@type=Top>CancerTreatment
nabilona		5f1daae9d5bd2|-	sementity/class=instance@type=Top>CancerTreatment
nalga		5f1dab153e33d|-	sementity/class=instance@type=Top>BodyPart
naloxona		5f1dab2109ff3|-	sementity/class=instance@type=Top>Drug
Namenda		5f1dab2b4beb1|-	sementity/class=instance@type=Top>Drug
naproxeno		5f1dab403b48c|-	sementity/class=instance@type=Top>Drug
Naropin		5f1dab510b48d|-	sementity/class=instance@type=Top>Drug
nasofaringe		5f1dab6352ea8|-	sementity/class=instance@type=Top>BodyPart
nasal		5f1dab6c9d29a|-	sementity/class=instance@type=Top>BodyPart
nasogástrico		5f1dab7e9635a|-	sementity/class=instance@type=Top>BodyPart
Nasonex		5f1dab89dbd8e|-	sementity/class=instance@type=Top>Drug
nasoscopia		5f1dab986f1f1|-	sementity/class=instance@type=Top>MedicalTest
navitoclax		5f1dabb0b705e|-	sementity/class=instance@type=Top>CancerTreatment
NB1011		5f1dabc2813a0|-	sementity/class=instance@type=Top>Drug
NBI-3001		5f1dabcf16dfb|-	sementity/class=instance@type=Top>CancerTreatment
NCDPB		5f1dabddc1728|-	sementity/class=instance@type=Top>Cancer
NCX 4016		5f1dabf156fc3|-	sementity/class=instance@type=Top>CancerTreatment
necitumumab		5f1dac02ae348|-	sementity/class=instance@type=Top>CancerTreatment
necrosis		5f1dac17b4d49|-	sementity/class=instance@type=Top>Disease
necrosis aséptica		5f1dac25aca92|-	sementity/class=instance@type=Top>Disease
necrosis avascular		5f1dac328c4d4|-	sementity/class=instance@type=Top>Disease
necrosis grasa		5f1dac478e616|-	sementity/class=instance@type=Top>Disease
necrosis isquémica		5f1dac5fa12fb|-	sementity/class=instance@type=Top>Disease
nefritis		5f1dac9c448b3|-	sementity/class=instance@type=Top>Disease
nefroblastomatosis perilobular hiperplásica difusa		5f1dacac5bfb1|-	sementity/class=instance@type=Top>Cancer
nefroma mesoblástico congénito		5f1dacbc69d4d|-	sementity/class=instance@type=Top>Cancer
nefroma quístico		5f1dacc7b51ac|-	sementity/class=instance@type=Top>BenignTumor
nefrotomografía		5f1dacdd6c254|-	sementity/class=instance@type=Top>MedicalTest
nefrostomía		5f1dace60c993|-	sementity/class=instance@type=Top>CancerTreatment
nefroureterectomía		5f1dacf3381bf|-	sementity/class=instance@type=Top>CancerTreatment
negativo para HER2		5f1dad3069745|-	sementity/class=instance@type=Top>Cancer
nelarabina		5f1dad85212ed|-	sementity/class=instance@type=Top>CancerTreatment
NEM2		5f1dad955f290|-	sementity/class=instance@type=Top>Disease
NEM2		5f1dadae1a77a|-	sementity/class=instance@type=Top>CancerDetection
NEM2A		5f1dadb678001|-	sementity/class=instance@type=Top>CancerDetection
NEM2B		5f1dadc6e0479|-	sementity/class=instance@type=Top>CancerDetection
neoplasia de células beta		5f1dade6bfbd1|-	sementity/class=instance@type=Top>BenignTumor
neoplasia de células dendríticas plasmocitoides blásticas		5f1dadf6af961|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial		5f1dae103ef17|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial cervical		5f1dae27647f2|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial cervical de grados 2 y 3		5f1dae3570ba9|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial cervical escamosa 1		5f1dae4844d21|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial cervical escamosa 2		5f1dae5951403|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial cervical escamosa 3		5f1dae71611f7|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial de la vulva		5f1dae8b1fc8a|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial de testículo		5f1dae9694916|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial ductal		5f1daea1d6338|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial lobular		5f1daeade4655|-	sementity/class=instance@type=Top>Cancer
neoplasia intraepitelial vaginal		5f1daeb917620|-	sementity/class=instance@type=Top>Cancer
neoplasia intratubular de células germinativas de testículo		5f1daec71fd5b|-	sementity/class=instance@type=Top>Cancer
neoplasia lobular		5f1daed230290|-	sementity/class=instance@type=Top>Cancer
neoplasia maligna		5f1daede7ed09|-	sementity/class=instance@type=Top>Cancer
neoplasia mieloproliferativa		5f1daeec8b86f|-	sementity/class=instance@type=Top>Cancer
neoplasia mieloproliferativa crónica		5f1daf0284051|-	sementity/class=instance@type=Top>Cancer
neoplasia prostática intraepitelial		5f1daf847ae3c|-	sementity/class=instance@type=Top>Cancer
neoplasia trofoblástica de la gestación en estadio I		5f1daf96b71fa|-	sementity/class=instance@type=Top>Cancer
neoplasia trofoblástica de la gestación en estadio II		5f1daf9d7a262|-	sementity/class=instance@type=Top>Cancer
neoplasia trofoblástica de la gestación en estadio III		5f1dafa4660ba|-	sementity/class=instance@type=Top>Cancer
neoplasia trofoblástica de la gestación en estadio IV		5f1dafaade73e|-	sementity/class=instance@type=Top>Cancer
neoplasma de células de Hurthle		5f1dafbd1e778|-	sementity/class=instance@type=Top>Cancer
Nerlynx		5f1dafc9a0081|-	sementity/class=instance@type=Top>CancerTreatment
nervio facial		5f1db00624f7b|-	sementity/class=instance@type=Top>BodyPart
nervio frénico		5f1db01523a7d|-	sementity/class=instance@type=Top>BodyPart
nervio óptico		5f1db02559d07|-	sementity/class=instance@type=Top>BodyPart
nervio trigémino		5f1db1258cee9|-	sementity/class=instance@type=Top>BodyPart
netupitant y clorhidrato de palonosetrón		5f1db132bc9d6|-	sementity/class=instance@type=Top>CancerTreatment
Neulasta		5f1db148b8fd9|-	sementity/class=instance@type=Top>CancerTreatment
Neumega		5f1db15ac6028|-	sementity/class=instance@type=Top>Drug
neumonía		5f1db17e9eb5e|-	sementity/class=instance@type=Top>Disease
neumonitis		5f1db18a309d0|-	sementity/class=instance@type=Top>Disease
Neupogen		5f1db1cd4d89c|-	sementity/class=instance@type=Top>CancerTreatment
neural		5f1db1da918f8|-	sementity/class=instance@type=Top>BodyPart
neuritis óptica		5f1db1e7d5c5c|-	sementity/class=instance@type=Top>Disease
neuroblastoma		5f1db1fbab1f2|-	sementity/class=instance@type=Top>Cancer
neuroblastoma en estadio 1		5f1db209dd699|-	sementity/class=instance@type=Top>Cancer
neuroblastoma en estadio 2		5f1db21028e73|-	sementity/class=instance@type=Top>Cancer
neuroblastoma en estadio 3		5f1db2172ace1|-	sementity/class=instance@type=Top>Cancer
neuroblastoma en estadio 4		5f1db21d4be0a|-	sementity/class=instance@type=Top>Cancer
neuroblastoma olfatorio		5f1db2292c143|-	sementity/class=instance@type=Top>Cancer
neurofibroma		5f1db24338631|-	sementity/class=instance@type=Top>BenignTumor
neurofibroma plexiforme		5f1db25569fbd|-	sementity/class=instance@type=Top>BenignTumor
neurofibromatosis acústica		5f1db26d856c5|-	sementity/class=instance@type=Top>Disease
neurofibromatosis de tipo 1		5f1db27e39725|-	sementity/class=instance@type=Top>Disease
neurofibromatosis		5f1db287153d7|-	sementity/class=instance@type=Top>Disease
neurofibromatosis de tipo 2		5f1db28e2ce1e|-	sementity/class=instance@type=Top>Cancer
neuroléptico		5f1db2a1c06a0|-	sementity/class=instance@type=Top>Drug
neurológico		5f1db2bb79119|-	sementity/class=instance@type=Top>BodyPart
neuroma		5f1db2cb9a83e|-	sementity/class=instance@type=Top>Cancer
neuromiotonía		5f1db2e4eec4e|-	sementity/class=instance@type=Top>Disease
neutropenia		5f1db3069da26|-	sementity/class=instance@type=Top>Disease
nevo		5f1db327d0cbb|-	sementity/class=instance@type=Top>BenignTumor
nevo compuesto		5f1db333d7a50|-	sementity/class=instance@type=Top>BenignTumor
nevo de unión		5f1db33f89c28|-	sementity/class=instance@type=Top>BenignTumor
nevo displásico		5f1db349f1c5e|-	sementity/class=instance@type=Top>BenignTumor
nevos displásicos familiares		5f1db3609c800|-	sementity/class=instance@type=Top>BenignTumor
Nexavar		5f1db37310469|-	sementity/class=instance@type=Top>CancerTreatment
Nexium		5f1db3808fb7c|-	sementity/class=instance@type=Top>Drug
NF-kappa B		5f1db39d804f2|-	sementity/class=instance@type=Top>CancerDetection
NF-kB		5f1db3aa46ee7|-	sementity/class=instance@type=Top>CancerDetection
NF1		5f1db3d6251c4|-	sementity/class=instance@type=Top>CancerDetection
NF2		5f1db3df285c2|-	sementity/class=instance@type=Top>CancerDetection
NGR-TNF		5f1db3f18815d|-	sementity/class=instance@type=Top>CancerTreatment
NIC		5f1db419045d3|-	sementity/class=instance@type=Top>Disease
NIC 1		5f1db422585f5|-	sementity/class=instance@type=Top>Disease
NIC 2		5f1db429ea3ab|-	sementity/class=instance@type=Top>Disease
NIC 3		5f1db430d56a8|-	sementity/class=instance@type=Top>Disease
NID		5f1db45312584|-	sementity/class=instance@type=Top>Disease
Nilandron		5f1db466bbcf3|-	sementity/class=instance@type=Top>CancerTreatment
nilutamida		5f1db60107177|-	sementity/class=instance@type=Top>CancerTreatment
nimodipino		5f1db627bb980|-	sementity/class=instance@type=Top>CancerTreatment
nimotuzumab		5f1db63a3a84d|-	sementity/class=instance@type=Top>CancerTreatment
nimustina		5f1db645a6829|-	sementity/class=instance@type=Top>CancerTreatment
Ninlaro		5f1db64ea8c57|-	sementity/class=instance@type=Top>CancerTreatment
Nipent		5f1db65c8f648|-	sementity/class=instance@type=Top>CancerTreatment
nistatina		5f1db66a2daae|-	sementity/class=instance@type=Top>CancerTreatment
nitrato de galio		5f1db67706308|-	sementity/class=instance@type=Top>Drug
nitrocamptotecina		5f1db6edd3364|-	sementity/class=instance@type=Top>CancerTreatment
nitrosourea		5f1db7119b2cb|-	sementity/class=instance@type=Top>CancerTreatment
nivel de Clark I de cáncer de piel		5f1db7230dd9f|-	sementity/class=instance@type=Top>Cancer
nivel de Clark II de cáncer de piel		5f1db7312466e|-	sementity/class=instance@type=Top>Cancer
nivel de Clark III de cáncer de piel		5f1db73d9bc29|-	sementity/class=instance@type=Top>Cancer
nivel de Clark IV de cáncer de piel		5f1db7473e164|-	sementity/class=instance@type=Top>Cancer
nivel de Clark V de cáncer de piel		5f1db74fb2c7a|-	sementity/class=instance@type=Top>Cancer
nivolumab		5f1db764ee50d|-	sementity/class=instance@type=Top>CancerTreatment
NMC		5f1db77872a54|-	sementity/class=instance@type=Top>Cancer
no maligno		5f1db796c9e9c|-	sementity/class=instance@type=Top>BenignTumor
nódulo linfático		5f1db7aa31b46|-	sementity/class=instance@type=Top>BodyPart
nolatrexed		5f1db7bc6ff27|-	sementity/class=instance@type=Top>CancerTreatment
nortriptilina		5f1db7d99d926|-	sementity/class=instance@type=Top>Drug
Norvir		5f1db7e6f423e|-	sementity/class=instance@type=Top>Drug
NPI		5f1db7f56e71c|-	sementity/class=instance@type=Top>BenignTumor
Nplate		5f1db80835391|-	sementity/class=instance@type=Top>Drug
NSC 655649		5f1db82631cc8|-	sementity/class=instance@type=Top>CancerTreatment
NTX-010		5f1db838b4671|-	sementity/class=instance@type=Top>CancerTreatment
Nubeqa		5f1db8f68029a|-	sementity/class=instance@type=Top>CancerTreatment
Nucynta		5f1db909b179c|-	sementity/class=instance@type=Top>Drug
Numorfan		5f1db91749c81|-	sementity/class=instance@type=Top>Drug
Nuvigil		5f1db93544ac9|-	sementity/class=instance@type=Top>Drug
O(6)-benzilguanina		5f1dbb9691ce3|-	sementity/class=instance@type=Top>CancerTreatment
obinutuzumab		5f1dbba3e1fe3|-	sementity/class=instance@type=Top>CancerTreatment
oblea Gliadel		5f1dbbb3cdf2d|-	sementity/class=instance@type=Top>CancerTreatment
oblimersen sódico		5f1dbbcdbd094|-	sementity/class=instance@type=Top>CancerTreatment
obstrucción intestinal		5f1dbbed34432|-	sementity/class=instance@type=Top>Disease
obstrucción del tubo intestinal		5f1dbbf77f779|-	sementity/class=instance@type=Top>Disease
octreotida		5f1dbc07ce430|-	sementity/class=instance@type=Top>Drug
Odomzo		5f1dbc147a56d|-	sementity/class=instance@type=Top>CancerTreatment
OEPA		5f1dbc2603e32|-	sementity/class=instance@type=Top>CancerTreatment
ofatumumab		5f1dc3b2e0e8b|-	sementity/class=instance@type=Top>CancerTreatment
OFF		5f1dc3be319e6|-	sementity/class=instance@type=Top>CancerTreatment
ofloxacino		5f1dc3cced23f|-	sementity/class=instance@type=Top>Drug
oftálmico		5f1dc3d76bec8|-	sementity/class=instance@type=Top>BodyPart
oftalmoscopia directa		5f1dc426a102a|-	sementity/class=instance@type=Top>MedicalTest
oftalmoscopia indirecta		5f1dc4328637d|-	sementity/class=instance@type=Top>MedicalTest
oftalmoscopia		5f1dc43da3dda|-	sementity/class=instance@type=Top>MedicalTest
Ogivri		5f1dc44e2bf4c|-	sementity/class=instance@type=Top>CancerTreatment
OGX-011		5f1dc46c39f65|-	sementity/class=instance@type=Top>CancerTreatment
Aromasil		5f1dc48c07dd2|-	sementity/class=instance@type=Top>CancerTreatment
olaparib		5f1dc4cf141ea|-	sementity/class=instance@type=Top>CancerTreatment
Oleptro		5f1dc4de18658|-	sementity/class=instance@type=Top>Drug
oligoastrocitoma		5f1dc520c5e1d|-	sementity/class=instance@type=Top>Cancer
oligodendroglioma		5f1dc52e8d8fe|-	sementity/class=instance@type=Top>Cancer
oligodesoxinucleótido no codificante G3139 de bcl-2		5f1dc53cc8c61|-	sementity/class=instance@type=Top>CancerTreatment
oligonucleótido c-fos no codificante		5f1dc550559d3|-	sementity/class=instance@type=Top>CancerTreatment
oligonucleótido no codificante del factor de crecimiento endotelial vascular		5f1dc55d736e3|-	sementity/class=instance@type=Top>CancerTreatment
oligopoliposis		5f1dc56fa7bbc|-	sementity/class=instance@type=Top>Disease
oltipraz		5f1dc57edf7b0|-	sementity/class=instance@type=Top>CancerTreatment
omeprazol		5f1dc58eedfb3|-	sementity/class=instance@type=Top>Drug
omóplato		5f1dc59b6f38d|-	sementity/class=instance@type=Top>BodyPart
ON 01910.Na		5f1dc5a6b8ab9|-	sementity/class=instance@type=Top>CancerTreatment
onabotulinumtoxinA		5f1dc5b4a2787|-	sementity/class=instance@type=Top>Drug
Oncaspar		5f1dc5c1878cb|-	sementity/class=instance@type=Top>CancerTreatment
oncogén		5f1dc5cfd3780|-	sementity/class=instance@type=Top>CancerDetection
Onconase		5f1dc5ebda13d|-	sementity/class=instance@type=Top>CancerTreatment
Oncophage		5f1dc602e1c6c|-	sementity/class=instance@type=Top>CancerTreatment
Oncovin		5f1dc60da58a3|-	sementity/class=instance@type=Top>CancerTreatment
Onrigin		5f1dc61d8b903|-	sementity/class=instance@type=Top>CancerTreatment
Ontak		5f1dc630c4abc|-	sementity/class=instance@type=Top>CancerTreatment
ONYX-015		5f1dc63dd32a0|-	sementity/class=instance@type=Top>CancerTreatment
ooforectomía		5f1dc65ca6503|-	sementity/class=instance@type=Top>CancerTreatment
Opana		5f1dc693ab75d|-	sementity/class=instance@type=Top>Drug
Opdivo		5f1dc69fa63da|-	sementity/class=instance@type=Top>CancerTreatment
OPPA		5f1dc6b51f104|-	sementity/class=instance@type=Top>CancerTreatment
oprelvecina		5f1dc6c9ec2ad|-	sementity/class=instance@type=Top>CancerTreatment
OPT-80		5f1dc6d34c221|-	sementity/class=instance@type=Top>Drug
orantinib		5f1dc6e0db333|-	sementity/class=instance@type=Top>CancerTreatment
ORB		5f1dc6f327d2f|-	sementity/class=instance@type=Top>Disease
oregovomab		5f1dc704c4040|-	sementity/class=instance@type=Top>CancerTreatment
orofaringe		5f1dc75af3151|-	sementity/class=instance@type=Top>BodyPart
orquidectomía		5f1dc76c7b01f|-	sementity/class=instance@type=Top>CancerTreatment
orquiectomía		5f1dc77aab0ee|-	sementity/class=instance@type=Top>CancerTreatment
orquiectomía inguinal		5f1dc788c6127|-	sementity/class=instance@type=Top>CancerTreatment
OSI-774		5f1dc798153b5|-	sementity/class=instance@type=Top>CancerTreatment
OSI-7904L		5f1dc7a33d84d|-	sementity/class=instance@type=Top>CancerTreatment
OSI-906		5f1dc7aed5458|-	sementity/class=instance@type=Top>CancerTreatment
osteítis deformant		5f1dc7bfdc680|-	sementity/class=instance@type=Top>Disease
osteocondroma		5f1dc7cb70b69|-	sementity/class=instance@type=Top>BenignTumor
osteomalacia		5f1dc7dabacc2|-	sementity/class=instance@type=Top>Disease
osteomalacia infantil		5f1dc7eb98e37|-	sementity/class=instance@type=Top>Disease
osteomielitis		5f1dc7fd62069|-	sementity/class=instance@type=Top>Disease
osteomuscular		5f1dc80e48ad1|-	sementity/class=instance@type=Top>BodyPart
osteonecrosis		5f1dc818df005|-	sementity/class=instance@type=Top>Disease
osteopenia		5f1dc82f1200b|-	sementity/class=instance@type=Top>Disease
osteoporosis		5f1dc84d6dfe7|-	sementity/class=instance@type=Top>Disease
osteosarcoma		5f1dc85996dd7|-	sementity/class=instance@type=Top>Cancer
osteosarcoma extraesquelético		5f1dc8673e560|-	sementity/class=instance@type=Top>Cancer
osteosarcoma extraóseo		5f1dc870bf52b|-	sementity/class=instance@type=Top>Cancer
OvaRex		5f1dc88658c25|-	sementity/class=instance@type=Top>CancerTreatment
ovárico		5f1dc898efd3c|-	sementity/class=instance@type=Top>BodyPart
ovario		5f1dc8aa4d1c7|-	sementity/class=instance@type=Top>BodyPart
OX-40		5f1dc8b9e9715|-	sementity/class=instance@type=Top>CancerTreatment
oxaliplatino		5f1dc8c679e6f|-	sementity/class=instance@type=Top>CancerTreatment
oxandrolona		5f1dc8d8cb6e2|-	sementity/class=instance@type=Top>Drug
P-32		5f1dd9651af96|-	sementity/class=instance@type=Top>CancerTreatment
paclitaxel		5f1dd9cc0c3f7|-	sementity/class=instance@type=Top>CancerTreatment
paclitaxel fijado a una proteína		5f1dd9d685557|-	sementity/class=instance@type=Top>CancerTreatment
paclitaxel liposomal		5f1dd9ec8e57e|-	sementity/class=instance@type=Top>CancerTreatment
paclitaxel poliglumex		5f1dda08e9b89|-	sementity/class=instance@type=Top>CancerTreatment
Padcev		5f1dda17ca47d|-	sementity/class=instance@type=Top>CancerTreatment
PAD		5f1dda1d82b9d|-	sementity/class=instance@type=Top>CancerTreatment
PAF clásica		5f1dda4d658b0|-	sementity/class=instance@type=Top>Disease
PAFA		5f1dda6312de5|-	sementity/class=instance@type=Top>Disease
PALA		5f1dda8261d8f|-	sementity/class=instance@type=Top>CancerTreatment
paladar		5f1dda8a37943|-	sementity/class=instance@type=Top>BodyPart
paladar blando		5f1dda96c2ebb|-	sementity/class=instance@type=Top>BodyPart
paladar duro		5f1dda9f4126d|-	sementity/class=instance@type=Top>BodyPart
palbociclib		5f1ddab571724|-	sementity/class=instance@type=Top>CancerTreatment
palifermina		5f1ddac4d2f1a|-	sementity/class=instance@type=Top>Drug
palpación		5f1ddadf02339|-	sementity/class=instance@type=Top>MedicalTest
PAM		5f1ddaf396374|-	sementity/class=instance@type=Top>Disease
Pamelor		5f1ddb08c8d61|-	sementity/class=instance@type=Top>Drug
pamidronato disódico		5f1ddb1b8588b|-	sementity/class=instance@type=Top>CancerTreatment
pancitopenia		5f1ddb34b9a7a|-	sementity/class=instance@type=Top>Disease
páncreas		5f1ddb40a7345|-	sementity/class=instance@type=Top>BodyPart
pancreatectomía		5f1ddb4f93d51|-	sementity/class=instance@type=Top>CancerTreatment
pancreático		5f1ddb5b725be|-	sementity/class=instance@type=Top>BodyPart
pancreatitis		5f1ddb64c3d73|-	sementity/class=instance@type=Top>Disease
pancreatoduodenectomía		5f1ddb7117079|-	sementity/class=instance@type=Top>CancerTreatment
panhipopituitarismo		5f1ddb86e4104|-	sementity/class=instance@type=Top>Disease
panitumumab		5f1ddba4344c4|-	sementity/class=instance@type=Top>CancerTreatment
panobinostat		5f1ddbb682856|-	sementity/class=instance@type=Top>CancerTreatment
PANVAC-V		5f1ddbe8c77bd|-	sementity/class=instance@type=Top>CancerTreatment
papiledema		5f1ddbfc55a89|-	sementity/class=instance@type=Top>Disease
papiloma intraductal		5f1ddc07e4356|-	sementity/class=instance@type=Top>BenignTumor
papiloma intraductal de la mama		5f1ddc1f8cfc9|-	sementity/class=instance@type=Top>BenignTumor
papiloma invertido		5f1ddc2cb2e05|-	sementity/class=instance@type=Top>Cancer
papilomatosis respiratoria recurrente		5f1ddc41aa761|-	sementity/class=instance@type=Top>Disease
PAR-101		5f1ddc645a9e9|-	sementity/class=instance@type=Top>Drug
paraganglioma		5f1ddc71aed28|-	sementity/class=instance@type=Top>Cancer
paraganglios		5f1ddc8f5164b|-	sementity/class=instance@type=Top>BodyPart
parametrio		5f1ddca246e34|-	sementity/class=instance@type=Top>BodyPart
paratiroidectomía		5f1ddcbc8a12a|-	sementity/class=instance@type=Top>CancerTreatment
pared pélvica		5f1ddccac7ff9|-	sementity/class=instance@type=Top>BodyPart
pared torácica		5f1ea42bb5bda|-	sementity/class=instance@type=Top>BodyPart
parénquima nodular		5f1ea4417527d|-	sementity/class=instance@type=Top>BodyPart
paricalcitol		5f1ea450e7165|-	sementity/class=instance@type=Top>Drug
paroniquia aguda		5f1ea463877cd|-	sementity/class=instance@type=Top>Disease
parotidectomía		5f1ea4760e808|-	sementity/class=instance@type=Top>CancerTreatment
PARP		5f1ea48ddd37b|-	sementity/class=instance@type=Top>CancerTreatment
PARP-1		5f1ea49a3389e|-	sementity/class=instance@type=Top>CancerTreatment
Paxil		5f1ea4b25264c|-	sementity/class=instance@type=Top>Drug
PC/SDPC		5f1ea4c32915b|-	sementity/class=instance@type=Top>Disease
PCT		5f1ea4de5a55f|-	sementity/class=instance@type=Top>Disease
PCV		5f1ea4ebceca7|-	sementity/class=instance@type=Top>CancerTreatment
PEB		5f1ea4ff77aa0|-	sementity/class=instance@type=Top>CancerTreatment
PEG-asparaginasa		5f1ea5143b825|-	sementity/class=instance@type=Top>CancerTreatment
PEG-Intron		5f1ea521013f7|-	sementity/class=instance@type=Top>Drug
PEG-MGDF		5f1ea5355e79c|-	sementity/class=instance@type=Top>Drug
PEG-rhMGDF		5f1ea542a9f3e|-	sementity/class=instance@type=Top>Drug
pegaspargasa		5f1ea54d90bb8|-	sementity/class=instance@type=Top>CancerTreatment
Pegasys		5f1ea55b7b613|-	sementity/class=instance@type=Top>Drug
pegfilgrastim		5f1ea56a95258|-	sementity/class=instance@type=Top>CancerTreatment
